client_id,company_name,industry,country,company_size,employees,plan,signup_date,is_active,mrr_eur
CLT-001909,Swift Works,healthcare,NL,mid,99,pro,2024-04-11,True,323.44
CLT-001910,Nova Services,software_it,FR,small,20,pro,2024-05-12,True,325.75
CLT-001911,Prime Labs,professional_services,DE,small,24,starter,2024-12-04,True,136.19
CLT-001912,Nova Consulting,healthcare,FR,micro,5,starter,2025-09-08,True,79.42
CLT-001913,Delta Solutions,education,IT,micro,2,starter,2025-02-03,True,79.73
CLT-001914,Swift Solutions,ecommerce,DE,mid,85,starter,2025-11-13,True,165.08
CLT-001915,Green Systems,healthcare,DE,small,28,starter,2023-05-13,True,139.58
CLT-001916,Prime Services,software_it,IT,mid,80,enterprise,2024-03-30,True,1456.0
CLT-001917,Blue Trading,ecommerce,ES,mid,136,pro,2023-08-05,True,366.09
CLT-001918,Delta Labs,manufacturing,IT,mid,68,pro,2022-12-06,True,363.86
CLT-001919,Blue Solutions,ecommerce,DE,large,1752,enterprise,2023-01-23,True,1967.37
CLT-001920,Delta Works,software_it,NL,mid,115,pro,2024-09-04,True,388.08
CLT-001921,Civic Partners,ecommerce,NL,micro,7,starter,2023-05-21,True,82.62
CLT-001922,Civic Labs,finance,IE,micro,2,starter,2025-05-12,True,90.93
CLT-001923,Swift Solutions,hospitality,FR,micro,1,starter,2022-05-18,True,67.93
CLT-001924,Orion Trading,hospitality,PT,small,23,starter,2023-02-23,True,122.52
CLT-001925,Vertex Industries,finance,IE,small,20,pro,2023-09-01,True,314.45
CLT-001926,Lumen Industries,software_it,DE,small,26,starter,2023-04-24,True,111.92
CLT-001927,Delta Partners,ecommerce,AT,mid,123,starter,2025-03-10,True,199.0
CLT-001928,Civic Solutions,finance,NL,small,21,pro,2022-01-06,True,279.51
CLT-001929,Alto Services,professional_services,ES,small,36,pro,2023-08-18,True,261.67
CLT-001930,Green Labs,software_it,ES,micro,3,starter,2025-09-14,True,91.56
CLT-001931,Alto Solutions,manufacturing,FR,micro,2,pro,2022-05-08,True,197.56
CLT-001932,Delta Industries,software_it,AT,micro,7,starter,2022-05-26,True,93.51
CLT-001933,Green Trading,professional_services,ES,small,10,starter,2025-06-01,False,91.6
CLT-001934,Swift Solutions,education,ES,small,15,enterprise,2022-01-11,True,1107.95
CLT-001935,Vertex Consulting,retail,BE,mid,249,enterprise,2022-07-03,True,1286.25
CLT-001936,Orion Industries,manufacturing,IE,micro,3,starter,2025-05-24,True,83.41
CLT-001937,Vertex Services,ecommerce,FR,small,49,starter,2024-07-14,True,157.5
CLT-001938,Delta Systems,professional_services,NL,small,21,starter,2022-01-24,True,132.49
CLT-001939,Nova Labs,professional_services,DE,small,26,starter,2025-01-10,False,110.95
CLT-001940,Swift Systems,healthcare,BE,small,11,pro,2025-01-19,True,281.87
CLT-001941,Prime Solutions,manufacturing,NL,micro,3,starter,2022-07-05,True,78.49
CLT-001942,Lumen Systems,professional_services,NL,micro,1,starter,2022-04-24,True,75.38
CLT-001943,Aurum Labs,software_it,DE,mid,183,pro,2025-05-24,True,529.82
CLT-001944,Nova Works,education,FR,small,26,starter,2025-11-19,True,143.35
CLT-001945,Green Consulting,retail,FR,mid,161,starter,2025-01-05,True,199.0
CLT-001946,Nova Group,ecommerce,FR,micro,1,starter,2023-08-28,True,80.2
CLT-001947,Orion Industries,professional_services,FR,small,21,starter,2023-07-13,True,108.0
CLT-001948,Aurum Solutions,retail,IE,small,11,starter,2024-06-27,True,93.98
CLT-001949,Lumen Consulting,manufacturing,PT,small,24,pro,2024-03-04,True,257.4
CLT-001950,Swift Industries,healthcare,DE,small,34,enterprise,2022-10-10,True,997.47
CLT-001951,Civic Labs,ecommerce,FR,mid,210,starter,2022-04-17,True,199.0
CLT-001952,Swift Trading,software_it,ES,micro,1,starter,2022-01-17,True,74.96
CLT-001953,Nova Trading,manufacturing,IT,large,709,pro,2025-05-30,True,614.07
CLT-001954,Green Partners,manufacturing,BE,small,11,pro,2023-01-18,True,223.67
CLT-001955,Delta Services,software_it,ES,large,259,enterprise,2023-08-28,True,1302.44
CLT-001956,Prime Works,software_it,CH,micro,4,starter,2023-11-06,True,73.18
CLT-001957,Civic Solutions,software_it,IT,small,17,starter,2023-08-04,True,124.3
CLT-001958,Vertex Systems,software_it,AT,micro,5,starter,2025-06-16,True,82.42
CLT-001959,Swift Systems,education,FR,small,17,starter,2023-08-30,True,116.52
CLT-001960,Swift Systems,professional_services,FR,mid,55,starter,2024-02-06,True,161.06
CLT-001961,Alto Partners,healthcare,DE,large,396,pro,2022-04-21,True,559.43
CLT-001962,Nova Group,professional_services,FR,micro,2,starter,2023-06-28,True,74.56
CLT-001963,Prime Group,retail,FR,micro,4,starter,2025-03-18,True,72.87
CLT-001964,Orion Services,manufacturing,IT,small,27,pro,2025-04-04,True,282.45
CLT-001965,Alto Services,hospitality,DE,small,21,pro,2024-03-21,True,239.94
CLT-001966,Orion Partners,professional_services,FR,micro,5,starter,2022-07-01,True,80.3
CLT-001967,Nova Consulting,software_it,IT,small,20,starter,2022-10-22,True,119.57
CLT-001968,Aurum Trading,software_it,BE,small,31,starter,2025-02-22,True,121.13
CLT-001969,Blue Systems,hospitality,CH,small,26,starter,2022-12-05,True,140.8
CLT-001970,Delta Industries,manufacturing,DE,micro,2,starter,2022-02-14,True,71.26
CLT-001971,Nova Consulting,professional_services,ES,mid,77,starter,2023-09-01,True,143.71
CLT-001972,Delta Services,retail,FR,mid,102,enterprise,2023-11-04,True,1354.99
CLT-001973,Blue Systems,hospitality,FR,micro,4,starter,2025-02-02,True,74.16
CLT-001974,Nova Systems,education,BE,micro,3,starter,2022-09-20,True,80.87
CLT-001975,Green Trading,ecommerce,CH,small,25,starter,2023-09-04,True,102.33
CLT-001976,Aurum Solutions,ecommerce,FR,micro,5,starter,2025-07-01,True,82.1
CLT-001977,Orion Labs,finance,FR,small,29,starter,2024-10-12,True,134.3
CLT-001978,Swift Partners,ecommerce,BE,micro,3,starter,2022-01-05,True,79.82
CLT-001979,Blue Solutions,professional_services,PT,small,40,starter,2024-04-06,True,152.22
CLT-001980,Swift Consulting,ecommerce,DE,micro,3,starter,2023-03-22,True,87.34
CLT-001981,Delta Partners,finance,BE,small,39,starter,2025-05-11,True,137.57
CLT-001982,Nova Works,hospitality,BE,mid,174,starter,2024-05-03,True,199.0
CLT-001983,Green Industries,professional_services,FR,small,49,starter,2025-08-26,True,164.94
CLT-001984,Alto Group,manufacturing,IT,micro,3,pro,2022-12-01,True,211.21
CLT-001985,Delta Services,professional_services,NL,small,25,pro,2024-10-29,True,252.15
CLT-001986,Civic Services,hospitality,IT,micro,3,starter,2022-04-29,True,83.08
CLT-001987,Prime Consulting,software_it,DE,small,31,starter,2023-09-19,True,150.07
CLT-001988,Delta Services,education,AT,small,28,starter,2024-06-27,True,128.45
CLT-001989,Swift Trading,manufacturing,IE,large,558,enterprise,2022-04-14,True,1363.57
CLT-001990,Blue Systems,ecommerce,FR,micro,3,starter,2024-07-09,True,79.16
CLT-001991,Prime Group,hospitality,ES,mid,63,pro,2024-10-07,True,409.19
CLT-001992,Blue Labs,professional_services,ES,micro,3,starter,2024-04-29,True,91.72
CLT-001993,Prime Solutions,ecommerce,DE,small,19,pro,2023-09-12,True,310.6
CLT-001994,Delta Works,professional_services,ES,micro,5,starter,2024-12-30,True,73.47
CLT-001995,Green Group,hospitality,PT,small,10,starter,2022-04-04,True,92.53
CLT-001996,Prime Industries,manufacturing,IE,small,19,pro,2024-12-31,True,331.31
CLT-001997,Prime Consulting,retail,FR,micro,7,pro,2024-09-01,True,284.55
CLT-001998,Delta Partners,professional_services,FR,large,639,pro,2025-06-02,True,558.93
CLT-001999,Vertex Solutions,ecommerce,ES,mid,161,enterprise,2022-01-30,True,1335.32
CLT-002000,Orion Trading,retail,IT,mid,131,pro,2022-10-15,True,405.53
CLT-002001,Blue Works,software_it,DE,mid,192,pro,2022-10-14,True,425.16
CLT-002002,Nova Partners,professional_services,FR,micro,5,starter,2024-07-31,True,83.93
CLT-002003,Alto Labs,hospitality,FR,small,26,starter,2022-09-22,True,115.62
CLT-002004,Orion Services,retail,IE,mid,73,starter,2025-08-17,True,146.81
CLT-002005,Swift Solutions,ecommerce,BE,small,40,starter,2024-05-10,True,128.47
CLT-002006,Civic Trading,education,FR,micro,2,pro,2023-03-14,True,241.24
CLT-002007,Orion Consulting,education,DE,small,21,starter,2022-10-28,True,129.74
CLT-002008,Vertex Works,retail,DE,small,12,starter,2022-10-01,True,90.57
CLT-002009,Orion Partners,retail,FR,mid,68,enterprise,2022-04-26,True,1357.77
CLT-002010,Swift Group,hospitality,PT,small,25,pro,2025-02-04,True,292.79
CLT-002011,Aurum Works,professional_services,DE,small,20,starter,2025-04-30,True,134.76
CLT-002012,Civic Services,software_it,IT,small,14,starter,2022-05-13,True,110.23
CLT-002013,Civic Works,manufacturing,DE,small,27,starter,2025-01-31,True,114.35
CLT-002014,Civic Partners,manufacturing,ES,mid,100,pro,2025-10-27,True,337.34
CLT-002015,Orion Works,finance,FR,small,26,starter,2025-03-07,True,124.88
CLT-002016,Orion Systems,finance,PT,micro,9,starter,2024-09-27,False,94.11
CLT-002017,Lumen Works,software_it,FR,small,13,starter,2025-02-10,True,106.73
CLT-002018,Green Trading,healthcare,DE,small,44,pro,2024-07-19,True,297.68
CLT-002019,Vertex Solutions,professional_services,ES,small,19,pro,2023-04-07,True,254.39
CLT-002020,Vertex Partners,manufacturing,FR,micro,2,pro,2023-03-23,True,216.65
CLT-002021,Orion Solutions,healthcare,NL,small,33,pro,2024-12-10,True,320.92
CLT-002022,Lumen Trading,healthcare,ES,micro,2,starter,2023-03-05,True,66.61
CLT-002023,Alto Labs,education,IE,small,38,pro,2025-08-20,True,355.77
CLT-002024,Green Systems,ecommerce,IT,micro,9,starter,2025-05-17,True,82.0
CLT-002025,Orion Partners,ecommerce,IE,small,38,starter,2024-11-15,True,132.2
CLT-002026,Aurum Works,software_it,PT,mid,50,pro,2024-05-25,True,370.34
CLT-002027,Alto Systems,software_it,FR,micro,2,starter,2022-09-01,True,89.7
CLT-002028,Vertex Partners,software_it,NL,mid,162,pro,2024-11-08,True,447.73
CLT-002029,Lumen Trading,software_it,NL,mid,89,pro,2023-09-16,True,442.05
CLT-002030,Green Trading,software_it,FR,mid,133,pro,2023-06-05,True,428.57
CLT-002031,Swift Solutions,hospitality,CH,micro,5,starter,2023-12-09,True,90.15
CLT-002032,Civic Labs,hospitality,NL,small,25,starter,2023-11-21,False,107.88
CLT-002033,Blue Consulting,software_it,ES,small,10,pro,2025-09-29,True,280.15
CLT-002034,Nova Works,manufacturing,DE,small,29,pro,2022-09-21,True,326.01
CLT-002035,Blue Services,retail,ES,large,746,pro,2023-01-19,True,802.34
CLT-002036,Swift Systems,software_it,ES,small,39,enterprise,2022-01-04,True,1102.59
CLT-002037,Swift Trading,finance,DE,mid,50,enterprise,2023-07-05,True,1216.01
CLT-002038,Alto Trading,education,BE,small,37,pro,2022-02-03,True,355.53
CLT-002039,Delta Consulting,retail,DE,micro,3,starter,2022-12-03,True,89.51
CLT-002040,Vertex Consulting,finance,ES,mid,102,enterprise,2024-02-11,True,1102.99
CLT-002041,Swift Trading,software_it,ES,micro,5,starter,2025-08-09,True,91.35
CLT-002042,Vertex Group,software_it,IT,micro,5,pro,2022-07-09,True,207.13
CLT-002043,Green Services,education,DE,small,19,pro,2023-03-03,True,311.76
CLT-002044,Prime Labs,professional_services,CH,small,21,pro,2023-04-14,True,268.89
CLT-002045,Green Trading,hospitality,FR,micro,7,starter,2024-09-14,True,103.48
CLT-002046,Blue Group,professional_services,FR,mid,102,pro,2023-10-11,True,341.53
CLT-002047,Lumen Solutions,manufacturing,DE,micro,3,starter,2024-11-18,True,87.32
CLT-002048,Vertex Services,software_it,FR,small,21,starter,2025-04-07,True,100.57
CLT-002049,Alto Labs,manufacturing,DE,small,12,starter,2025-10-07,True,103.95
CLT-002050,Swift Labs,healthcare,FR,mid,93,enterprise,2022-10-20,True,1399.87
CLT-002051,Orion Trading,finance,DE,micro,3,starter,2023-11-18,True,68.34
CLT-002052,Vertex Industries,healthcare,FR,micro,3,starter,2023-06-09,True,84.26
CLT-002053,Blue Solutions,finance,FR,small,22,pro,2023-07-24,True,339.24
CLT-002054,Green Works,retail,FR,micro,3,starter,2025-09-20,True,88.97
CLT-002055,Alto Consulting,professional_services,BE,micro,3,starter,2022-12-23,True,82.25
CLT-002056,Alto Trading,healthcare,FR,micro,6,starter,2022-09-16,True,80.88
CLT-002057,Swift Labs,professional_services,BE,small,28,pro,2024-05-30,True,277.67
CLT-002058,Lumen Solutions,manufacturing,BE,small,20,pro,2025-07-04,True,317.88
CLT-002059,Prime Works,retail,IT,micro,3,starter,2022-07-08,True,72.78
CLT-002060,Swift Systems,professional_services,DE,mid,51,pro,2022-11-19,True,306.65
CLT-002061,Orion Services,hospitality,FR,small,13,enterprise,2023-03-25,True,1245.27
CLT-002062,Lumen Group,hospitality,FR,mid,82,pro,2023-11-24,True,381.25
CLT-002063,Lumen Systems,retail,FR,mid,116,pro,2023-08-17,True,459.17
CLT-002064,Swift Partners,software_it,CH,micro,3,starter,2025-08-13,True,79.5
CLT-002065,Green Services,professional_services,CH,micro,4,starter,2024-05-28,True,87.33
CLT-002066,Swift Consulting,manufacturing,DE,micro,3,starter,2025-01-23,True,69.97
CLT-002067,Alto Group,retail,IE,small,22,starter,2022-03-01,True,118.05
CLT-002068,Green Partners,software_it,FR,small,49,pro,2023-07-15,True,324.44
CLT-002069,Aurum Services,software_it,IE,mid,97,pro,2022-09-27,True,448.78
CLT-002070,Swift Trading,professional_services,IT,mid,97,pro,2022-10-23,True,450.42
CLT-002071,Orion Industries,healthcare,DE,micro,1,starter,2022-08-11,True,78.94
CLT-002072,Delta Works,professional_services,IT,micro,5,pro,2022-06-13,True,212.56
CLT-002073,Orion Systems,ecommerce,NL,micro,3,starter,2025-10-08,False,86.86
CLT-002074,Civic Trading,professional_services,FR,micro,2,starter,2025-03-15,False,75.25
CLT-002075,Lumen Trading,professional_services,IT,small,26,starter,2023-07-12,True,111.22
CLT-002076,Orion Systems,retail,PT,micro,5,starter,2022-04-04,True,89.35
CLT-002077,Lumen Labs,software_it,FR,micro,3,starter,2023-05-30,True,70.36
CLT-002078,Swift Solutions,manufacturing,AT,small,24,starter,2023-10-01,True,138.16
CLT-002079,Nova Industries,finance,IT,small,20,pro,2022-03-09,True,244.65
CLT-002080,Delta Works,professional_services,FR,micro,5,starter,2023-11-06,True,80.8
CLT-002081,Blue Solutions,professional_services,FR,small,29,pro,2024-09-21,True,347.68
CLT-002082,Alto Trading,ecommerce,CH,micro,5,starter,2022-06-26,True,76.44
CLT-002083,Blue Consulting,professional_services,IT,mid,119,starter,2022-07-08,True,199.0
CLT-002084,Aurum Labs,hospitality,DE,mid,74,enterprise,2024-01-25,True,1148.92
CLT-002085,Swift Trading,professional_services,IT,mid,109,starter,2024-02-16,True,193.9
CLT-002086,Prime Industries,software_it,DE,micro,4,starter,2024-03-06,True,86.47
CLT-002087,Vertex Group,professional_services,FR,mid,109,starter,2022-10-12,True,174.89
CLT-002088,Lumen Consulting,ecommerce,CH,small,26,starter,2024-01-06,True,127.59
CLT-002089,Civic Works,manufacturing,AT,large,445,enterprise,2024-04-03,True,1471.29
CLT-002090,Civic Labs,finance,IE,micro,4,starter,2024-04-07,True,89.53
CLT-002091,Swift Group,ecommerce,FR,micro,3,pro,2023-01-04,True,259.09
CLT-002092,Civic Partners,software_it,BE,micro,3,starter,2023-07-11,True,90.27
CLT-002093,Alto Partners,software_it,FR,small,13,starter,2023-12-21,True,110.54
CLT-002094,Blue Trading,software_it,FR,micro,3,starter,2023-01-30,True,84.74
CLT-002095,Delta Labs,professional_services,FR,micro,5,starter,2022-08-26,True,99.69
CLT-002096,Alto Consulting,ecommerce,CH,micro,1,starter,2022-01-16,True,71.2
CLT-002097,Alto Group,manufacturing,CH,micro,6,starter,2025-01-11,False,77.39
CLT-002098,Prime Consulting,hospitality,IT,small,18,pro,2022-09-16,True,283.27
CLT-002099,Alto Labs,manufacturing,DE,mid,57,pro,2025-06-03,True,329.85
CLT-002100,Vertex Partners,manufacturing,AT,small,20,starter,2022-10-26,True,128.25
CLT-002101,Delta Partners,hospitality,DE,micro,6,starter,2023-11-11,True,104.77
CLT-002102,Aurum Group,professional_services,IT,mid,115,pro,2022-01-02,True,415.93
CLT-002103,Swift Works,retail,IT,small,11,starter,2022-01-31,True,109.15
CLT-002104,Swift Group,professional_services,ES,small,16,starter,2024-03-28,True,107.58
CLT-002105,Alto Trading,manufacturing,ES,micro,2,starter,2023-02-03,True,75.17
CLT-002106,Delta Industries,finance,NL,micro,2,starter,2023-01-05,True,87.88
CLT-002107,Nova Services,professional_services,DE,small,30,starter,2022-01-10,True,117.97
CLT-002108,Aurum Industries,healthcare,DE,micro,7,starter,2024-12-30,True,91.7
CLT-002109,Delta Solutions,finance,DE,small,19,starter,2024-07-15,True,133.44
CLT-002110,Green Trading,retail,NL,micro,4,pro,2022-06-19,True,243.99
CLT-002111,Blue Services,software_it,DE,micro,7,starter,2025-11-14,True,80.02
CLT-002112,Blue Consulting,education,ES,small,12,pro,2022-12-29,True,255.01
CLT-002113,Green Works,ecommerce,FR,small,14,starter,2023-03-18,True,96.7
CLT-002114,Blue Services,manufacturing,FR,mid,96,starter,2022-07-15,True,153.1
CLT-002115,Delta Trading,professional_services,NL,small,21,pro,2022-01-05,True,241.4
CLT-002116,Lumen Works,ecommerce,NL,small,15,pro,2025-10-18,True,274.7
CLT-002117,Civic Group,manufacturing,DE,micro,5,starter,2023-12-06,True,102.32
CLT-002118,Blue Trading,ecommerce,FR,small,19,pro,2023-08-07,True,263.97
CLT-002119,Lumen Labs,ecommerce,PT,mid,72,pro,2023-02-06,True,385.06
CLT-002120,Alto Consulting,education,NL,small,20,starter,2022-12-29,True,121.32
CLT-002121,Swift Consulting,finance,FR,micro,2,starter,2022-06-01,True,81.19
CLT-002122,Blue Industries,retail,DE,small,28,starter,2024-03-02,True,124.61
CLT-002123,Swift Trading,software_it,DE,micro,3,starter,2022-05-27,True,78.39
CLT-002124,Orion Services,retail,BE,small,15,starter,2022-11-08,True,96.76
CLT-002125,Nova Solutions,professional_services,CH,mid,145,pro,2025-03-02,True,375.0
CLT-002126,Green Consulting,professional_services,FR,micro,5,starter,2025-06-08,True,102.13
CLT-002127,Civic Labs,retail,FR,micro,5,starter,2023-11-30,True,100.58
CLT-002128,Blue Solutions,healthcare,FR,small,12,starter,2025-12-05,True,95.79
CLT-002129,Swift Partners,hospitality,IE,mid,65,pro,2023-07-27,True,334.11
CLT-002130,Green Partners,ecommerce,CH,small,35,starter,2024-04-21,True,130.57
CLT-002131,Prime Works,software_it,ES,mid,135,enterprise,2022-02-14,True,1365.92
CLT-002132,Vertex Solutions,manufacturing,CH,large,523,enterprise,2022-08-13,True,1679.83
CLT-002133,Swift Industries,hospitality,BE,small,38,pro,2025-04-11,True,291.39
CLT-002134,Prime Industries,manufacturing,FR,micro,9,pro,2023-01-17,True,232.4
CLT-002135,Aurum Partners,finance,IT,mid,194,starter,2023-12-08,True,199.0
CLT-002136,Aurum Industries,hospitality,DE,micro,4,starter,2025-08-23,True,74.44
CLT-002137,Prime Partners,finance,IT,mid,56,enterprise,2025-11-21,True,1235.86
CLT-002138,Lumen Labs,healthcare,DE,small,17,starter,2023-02-08,True,100.55
CLT-002139,Blue Services,software_it,ES,micro,5,starter,2023-07-04,True,97.5
CLT-002140,Civic Trading,healthcare,FR,small,20,starter,2024-11-09,True,134.3
CLT-002141,Civic Works,healthcare,ES,small,27,pro,2025-08-03,True,310.76
CLT-002142,Prime Systems,manufacturing,IE,micro,2,starter,2023-01-20,True,81.1
CLT-002143,Alto Works,ecommerce,CH,mid,91,pro,2024-12-22,True,431.17
CLT-002144,Orion Solutions,software_it,IT,large,1059,enterprise,2022-03-15,True,1910.53
CLT-002145,Nova Labs,professional_services,FR,micro,3,starter,2023-03-14,True,73.15
CLT-002146,Orion Consulting,retail,DE,small,21,starter,2022-03-28,True,97.37
CLT-002147,Swift Services,ecommerce,CH,small,20,starter,2022-03-15,True,132.33
CLT-002148,Nova Industries,finance,IE,small,18,pro,2025-08-15,True,280.68
CLT-002149,Alto Systems,ecommerce,FR,mid,82,enterprise,2022-08-20,True,1277.09
CLT-002150,Swift Partners,healthcare,DE,small,25,starter,2022-03-27,True,137.17
CLT-002151,Vertex Services,professional_services,FR,small,23,starter,2024-06-19,True,121.32
CLT-002152,Green Group,education,CH,small,28,starter,2022-11-23,True,132.4
CLT-002153,Alto Partners,healthcare,IE,micro,4,starter,2025-01-27,True,95.79
CLT-002154,Nova Trading,finance,FR,micro,1,starter,2025-02-21,True,65.87
CLT-002155,Vertex Consulting,finance,IT,small,16,starter,2023-09-07,True,127.21
CLT-002156,Nova Services,professional_services,ES,mid,117,pro,2022-01-17,True,440.13
CLT-002157,Green Services,finance,IE,large,1059,enterprise,2022-08-26,True,1986.47
CLT-002158,Prime Industries,retail,DE,small,22,starter,2025-05-19,True,115.85
CLT-002159,Alto Industries,finance,FR,small,18,pro,2024-09-28,True,299.39
CLT-002160,Nova Group,manufacturing,BE,mid,50,enterprise,2025-12-28,True,1375.73
CLT-002161,Orion Works,ecommerce,IT,small,28,pro,2024-04-04,True,292.0
CLT-002162,Nova Works,retail,IT,small,17,starter,2022-02-05,True,106.13
CLT-002163,Blue Labs,education,CH,small,26,starter,2023-02-15,True,109.83
CLT-002164,Alto Works,professional_services,FR,large,883,pro,2023-08-06,True,686.27
CLT-002165,Nova Consulting,finance,DE,small,13,pro,2022-11-07,True,227.15
CLT-002166,Nova Industries,manufacturing,ES,small,46,pro,2025-05-09,True,335.44
CLT-002167,Green Trading,manufacturing,DE,small,10,pro,2022-08-09,True,253.62
CLT-002168,Delta Consulting,ecommerce,PT,large,1355,pro,2023-05-07,True,739.27
CLT-002169,Green Consulting,education,CH,small,31,starter,2024-11-27,True,124.24
CLT-002170,Vertex Labs,manufacturing,PT,micro,6,starter,2022-03-22,True,96.46
CLT-002171,Lumen Industries,ecommerce,FR,micro,2,starter,2023-10-17,True,65.22
CLT-002172,Vertex Labs,software_it,FR,mid,88,pro,2025-08-13,True,338.19
CLT-002173,Green Group,finance,IE,mid,79,enterprise,2023-02-16,True,1068.41
CLT-002174,Nova Solutions,manufacturing,BE,small,23,pro,2024-12-03,True,242.88
CLT-002175,Prime Services,software_it,AT,small,34,enterprise,2022-05-13,True,1319.21
CLT-002176,Delta Industries,software_it,IT,small,14,starter,2024-06-27,True,91.53
CLT-002177,Swift Systems,hospitality,FR,micro,5,pro,2025-10-13,True,246.9
CLT-002178,Vertex Works,ecommerce,DE,small,16,starter,2023-12-13,True,99.2
CLT-002179,Alto Solutions,retail,AT,mid,185,starter,2025-06-09,True,199.0
CLT-002180,Delta Partners,professional_services,IT,micro,4,starter,2023-04-22,True,82.41
CLT-002181,Vertex Solutions,software_it,BE,mid,91,starter,2024-10-11,True,199.0
CLT-002182,Blue Services,education,IT,small,14,pro,2025-09-27,True,234.58
CLT-002183,Orion Systems,finance,IE,micro,2,starter,2024-11-20,True,78.27
CLT-002184,Delta Trading,ecommerce,ES,mid,192,starter,2025-08-05,True,199.0
CLT-002185,Civic Works,professional_services,FR,small,35,starter,2023-10-25,True,132.18
CLT-002186,Aurum Industries,education,ES,mid,100,enterprise,2025-02-14,True,1374.94
CLT-002187,Nova Group,software_it,FR,small,15,pro,2023-11-07,True,283.21
CLT-002188,Delta Consulting,software_it,CH,large,506,enterprise,2022-06-14,True,1761.28
CLT-002189,Prime Services,software_it,ES,small,24,pro,2025-07-31,True,339.38
CLT-002190,Civic Partners,ecommerce,DE,micro,2,starter,2022-11-04,True,64.93
CLT-002191,Orion Services,retail,DE,small,10,starter,2025-09-16,True,94.1
CLT-002192,Blue Industries,professional_services,DE,small,40,starter,2022-12-11,True,115.3
CLT-002193,Aurum Trading,software_it,FR,micro,2,starter,2022-10-12,True,85.98
CLT-002194,Aurum Group,education,DE,small,33,pro,2022-07-08,True,337.76
CLT-002195,Prime Systems,education,CH,small,16,starter,2022-04-12,True,111.28
CLT-002196,Aurum Trading,professional_services,DE,mid,79,starter,2024-02-19,True,192.78
CLT-002197,Civic Systems,hospitality,DE,micro,5,starter,2023-08-31,True,98.68
CLT-002198,Orion Group,education,NL,small,35,starter,2022-03-02,True,147.41
CLT-002199,Aurum Group,software_it,IT,small,24,pro,2025-08-25,True,324.94
CLT-002200,Civic Trading,retail,NL,micro,1,starter,2022-03-07,True,73.57
CLT-002201,Swift Partners,finance,FR,micro,3,pro,2025-05-20,True,241.34
CLT-002202,Lumen Partners,hospitality,ES,small,15,pro,2025-09-27,True,292.89
CLT-002203,Green Services,software_it,CH,micro,4,starter,2025-10-17,True,90.8
CLT-002204,Nova Labs,software_it,AT,micro,4,starter,2022-05-13,True,84.03
CLT-002205,Prime Trading,healthcare,PT,small,30,starter,2022-07-25,True,116.45
CLT-002206,Vertex Works,education,FR,micro,1,pro,2022-11-02,True,248.29
CLT-002207,Swift Industries,ecommerce,PT,small,22,starter,2025-02-08,True,112.12
CLT-002208,Prime Group,professional_services,CH,mid,214,pro,2023-10-26,True,470.09
CLT-002209,Prime Group,professional_services,PT,small,33,pro,2024-05-05,True,276.78
CLT-002210,Alto Systems,professional_services,ES,micro,8,pro,2024-02-07,True,275.33
CLT-002211,Lumen Industries,professional_services,BE,micro,3,pro,2025-09-03,True,208.52
CLT-002212,Delta Works,ecommerce,CH,micro,4,starter,2023-04-27,True,87.91
CLT-002213,Alto Systems,education,BE,micro,2,starter,2025-04-23,True,88.98
CLT-002214,Blue Systems,retail,ES,micro,1,starter,2023-04-15,True,73.55
CLT-002215,Civic Services,professional_services,CH,micro,4,starter,2023-05-12,True,81.19
CLT-002216,Orion Industries,finance,IT,micro,3,starter,2024-01-30,True,80.85
CLT-002217,Delta Works,healthcare,FR,micro,2,starter,2022-06-24,True,83.38
CLT-002218,Orion Labs,hospitality,DE,small,21,pro,2023-10-19,False,253.75
CLT-002219,Delta Consulting,education,CH,small,15,starter,2022-05-12,True,97.54
CLT-002220,Blue Services,ecommerce,FR,small,22,pro,2022-11-17,True,295.47
CLT-002221,Swift Works,finance,IE,small,27,starter,2022-02-25,True,127.14
CLT-002222,Orion Partners,ecommerce,ES,micro,9,pro,2022-06-15,True,232.45
CLT-002223,Prime Labs,software_it,DE,large,311,pro,2024-10-09,True,445.15
CLT-002224,Green Labs,hospitality,IT,micro,3,starter,2022-04-07,True,89.57
CLT-002225,Prime Solutions,healthcare,IT,micro,3,starter,2023-09-02,True,82.8
CLT-002226,Lumen Industries,ecommerce,DE,small,43,starter,2022-05-27,True,153.2
CLT-002227,Alto Trading,ecommerce,DE,micro,3,starter,2025-01-01,True,72.54
CLT-002228,Green Industries,manufacturing,FR,micro,5,starter,2025-07-28,True,85.44
CLT-002229,Nova Trading,retail,IT,small,30,enterprise,2024-02-19,True,1145.21
CLT-002230,Civic Works,retail,NL,small,19,pro,2022-07-24,True,329.7
CLT-002231,Nova Partners,professional_services,FR,small,27,pro,2022-08-02,True,295.62
CLT-002232,Civic Group,software_it,FR,mid,184,pro,2023-09-15,True,521.67
CLT-002233,Swift Works,retail,ES,micro,3,starter,2024-05-26,True,74.42
CLT-002234,Aurum Consulting,retail,NL,small,16,starter,2024-04-02,True,105.24
CLT-002235,Aurum Services,software_it,FR,small,17,starter,2024-12-10,True,103.08
CLT-002236,Nova Industries,professional_services,BE,small,11,pro,2022-12-27,True,238.44
CLT-002237,Green Solutions,retail,DE,micro,3,starter,2022-12-23,True,70.67
CLT-002238,Blue Labs,software_it,ES,small,22,pro,2024-05-01,True,243.61
